patientId,model,iou_gc,hit_gc,fidelity_gc,uncertainty_gc,iou_ig,fidelity_ig,agreement
7ebeb647-d104-412c-a202-247b650f7cc0,densenet121,0.1515640451777048,1.0,0.44231770833333334,0.043665983846827815,0.008670181605145084,0.7574055989583333,-0.1100136388506687
c3ea903f-5779-4eb0-9026-b5ed1cd0e943,densenet121,0.004918628065888186,0.0,0.3114420572916667,0.15382304025762542,0.0023407783087853887,0.6264241536458334,0.16337163388384068
bf99f510-56e1-421b-ad0f-ad10f4cdd3a3,densenet121,0.1435157936040339,0.0,0.4045084635416667,0.0608983628623764,0.016356638871058083,0.7182942708333334,0.06193766047024419
d03f855d-a0b8-45b9-afdb-8844186c11eb,densenet121,0.33072578367683403,1.0,0.57216796875,0.0285447047766277,0.019402590536600896,0.8122070312499999,-0.4348125478110847
0a7162ad-b2bc-4132-b15a-7fdc80957618,densenet121,0.024964660743127788,0.0,0.4543701171874999,0.11491931339585208,0.004517885876962175,0.7289632161458333,-0.21194700069476172
00704310-78a8-4b38-8475-49f4573b2dbb,densenet121,0.07391910739188128,0.0,0.44848632812499994,0.06885504642534879,0.014016364283163274,0.7202311197916667,-0.20657221344581186
add35dae-274e-4e32-acd7-babdcb3e390f,densenet121,0.04820955831124973,0.0,0.36215820312499997,0.22696119440033372,0.01741600790511683,0.6483235677083331,-0.040195396615569506
da0d2a4e-46ff-43a7-866d-1608fe52b05f,densenet121,0.06165471807786799,1.0,0.4414388020833333,0.08828222964817102,0.009368346344912182,0.6973307291666666,-0.07589547004790799
d2ac39d7-4862-4c21-a536-26ffc00450ef,densenet121,0.16319999999994558,1.0,0.5404622395833333,0.043117747042765796,0.021053210202275147,0.8024251302083334,-0.3942458800797498
fc753cd9-e419-4baa-8233-008548b8aa3a,densenet121,0.05126702797712452,1.0,0.4042317708333332,0.08015939278830067,0.0008497620666199019,0.7848795572916667,0.10870505508480438
aafda091-8953-40c4-802e-853a206e50d2,densenet121,0.05823927765235268,1.0,0.49013671875000003,0.1342028447748567,0.003651013470976141,0.7792805989583332,-0.23559083457033558
bf02deef-f65f-41ac-a126-48a4740e161e,densenet121,0.15114394661575253,1.0,0.44212239583333335,0.10250367979403104,0.02859876139165772,0.7579589843750001,-0.22576803939506776
57835e6c-04e7-4e8f-9570-da0a6bef6b31,densenet121,0.22925585208119384,1.0,0.63564453125,0.04276242953954198,0.01628246279543841,0.7936848958333332,-0.4702743588056598
8736a34d-c090-422e-bc99-6281271d6554,densenet121,0.24721025841804659,1.0,0.4824381510416666,0.041644402331587414,0.0547971730080091,0.6873209635416666,-0.2247287655142404
bee78c8a-8a21-49b3-b1d5-93c93ccf300c,densenet121,0.05909621980173403,0.0,0.4201416015625,0.13991484675277202,0.008601036269421138,0.6561767578124998,-0.21044053149205205
ba6d7b39-f439-455a-878c-f04c5987d668,densenet121,0.37451547584600103,1.0,0.5040201822916667,0.06468746668124055,0.013249389212547806,0.8013346354166667,-0.4006572995699665
a89d0ed5-5c57-4769-855e-6cfb7b9958c1,densenet121,0.0027486256871541324,0.0,0.2773274739583333,0.06780539109581617,0.026371826371804772,0.6960611979166667,-0.162323095122273
c9ef5f00-e918-46d6-897f-ee78fc1310d5,densenet121,0.5509209267884642,1.0,0.5260416666666666,0.0451052536421006,0.019275975552412186,0.8039876302083333,-0.3478233392820476
3a453242-5b12-4bd3-967c-5974d429ac05,densenet121,0.11442674444688605,1.0,0.4204264322916666,0.05867609222800924,0.0003398663192473775,0.72255859375,-0.32124433559496274
b6e7d1aa-74ca-4fc1-b268-415b9e4954ce,densenet121,0.1638068586297067,0.0,0.47288411458333335,0.09149911780699976,0.05801194499742673,0.7935872395833333,-0.10968125820723619
3cf4dbff-f5ff-407e-b902-be8040ed992a,densenet121,0.2824907789107245,1.0,0.505322265625,0.0651357604608599,0.019299212993122813,0.755078125,-0.2378813295713085
1707921a-8b1d-419e-b5de-6e069bc9e4eb,densenet121,0.09213111363868987,0.0,0.4933268229166667,0.0869096157771947,0.005751848808537727,0.7651529947916668,-0.16884462824348045
2afaf9b4-664c-4c87-b9f5-4e411789da5d,densenet121,0.0,0.0,0.39375,0.22471116788912068,0.006772445820420332,0.6797037760416668,0.06846863105653819
648d7073-547d-4ce2-b91d-87436e5e7abf,densenet121,0.24231596256000432,0.0,0.6388183593750001,0.03567113318579668,0.014092872570186774,0.8240071614583333,-0.38213336448126584
bb4908ba-2679-4f7e-aeb9-c5c4577b40b8,densenet121,0.17426779516521082,0.0,0.3401529947916667,0.2149654719961557,0.04870663552208292,0.7412597656249998,0.13928897197895707
35f287e7-12d7-41f4-a5e9-711086bd031d,densenet121,0.3474904543189786,1.0,0.5460123697916667,0.060383101394220484,0.002019089574154418,0.790625,-0.4221340821573812
38247d25-1b31-438b-a0b1-53294160846f,densenet121,0.07818189992355389,0.0,0.4653157552083333,0.1408072771043387,0.0010421008753625635,0.7215657552083332,-0.21905532145622955
3698b8bd-311e-4784-b9c3-dbe1d5296dc5,densenet121,0.2233922879819313,0.0,0.4441162109375,0.06343301960121683,0.01884800965016673,0.7848307291666666,-0.26120945257099937
bc88fe07-10a9-4032-9a0b-21f57f10d555,densenet121,0.2795015419470832,0.0,0.44843750000000004,0.0885059235493246,0.029400582942574197,0.6564697265624999,-0.0001531211641779231
747f9c4b-8bba-439f-8e31-d8529cb41850,densenet121,0.06512335248392527,1.0,0.539892578125,0.11755863691026494,0.035344767724439036,0.7323567708333332,0.1939202958445403
3c329c7a-1dcf-41c6-a3ab-1db886e8ebd8,densenet121,0.13919115507702112,0.0,0.33168131510416665,0.03518868019037329,0.002470355731222245,0.5961100260416666,0.004274408412615276
3b31b14d-5c0e-4a47-983f-98099dd9f991,densenet121,0.07595590768168241,0.0,0.5615234374999999,0.06766725363522355,0.002867726132150952,0.6919596354166666,-0.03147672726200352
f3d51616-15d7-419c-acae-90413b7fdcae,densenet121,0.2366144668157503,0.0,0.48129882812499997,0.0408467403812864,0.0158153241650217,0.8377278645833335,-0.5296301630490547
aac0f44c-3942-460a-8d75-ece0ac88ab0f,densenet121,0.0,0.0,0.19530029296875,0.12702967422689868,0.0018385571703713546,0.6211008707682292,0.12709217478226553
2c8258f4-ecf5-4dba-b17a-5411cc1d569e,densenet121,0.010446532489280824,0.0,0.4912109374999999,0.05298424402413286,0.0,0.7745768229166667,-0.25471167189988686
56879516-a43e-49f8-a482-8df58d7c4c3b,densenet121,0.02020420680448093,0.0,0.4806315104166666,0.0595582703193044,0.002107629619220101,0.7263020833333332,-0.11643298200550335
515ab870-a80e-47f1-bd51-05a6fc02cba0,densenet121,0.24457544558833041,1.0,0.4840169270833334,0.031179443524552167,0.05300488833506517,0.7588216145833333,-0.08397092544496502
f0678ab1-7a59-46b9-ba2c-def9ad6b8d22,densenet121,0.03815087478762536,0.0,0.5655924479166666,0.038914106490436334,0.004152691263373141,0.8204101562499999,-0.34528108617641423
aa02e36b-226b-454b-8d8a-66e4ada01d99,densenet121,0.13458213256480625,1.0,0.4867838541666666,0.07519052937846014,0.015177522811441703,0.7992350260416666,0.07811692932585391
051c2709-fbbf-408f-aa19-c869e16a79e2,densenet121,0.24958149444522662,1.0,0.4766927083333333,0.045566108654520876,0.021229181327691044,0.8010579427083332,-0.3839786857847958
68ceed79-9969-4054-9631-b1c84808d6e8,densenet121,0.0,0.0,0.25872548421223956,0.20548527500518504,0.0007497656982186037,0.6302200317382812,0.0806823900677212
905fcc4a-7a63-4326-9e55-2e8a9ecf1d9c,densenet121,0.36762052075263596,1.0,0.472705078125,0.0696471676176129,0.11767803613379337,0.7537434895833334,-0.1170707472574259
acc73b01-9373-405f-8684-64e29541d69e,densenet121,0.19640928725696644,1.0,0.48528645833333334,0.12041633174918785,0.06271337043442794,0.7556803385416666,-0.30422900141676956
b49313fa-77c1-4a52-8d29-f28478f8929c,densenet121,0.06837258102119714,1.0,0.4776285807291667,0.14536320109617012,0.021771981865997776,0.7096435546875001,-0.08037254201620697
99f7ad08-2189-452c-afab-6d7b1c62c049,densenet121,0.07962932780738094,0.0,0.5708170572916667,0.07802639148513368,0.028358076273421316,0.759130859375,-0.07383706295904917
2e19d541-b5d1-41d9-8265-989b6bfb1ecd,densenet121,0.13089349337572004,1.0,0.5474446614583334,0.0367885196553455,0.0015687393040479624,0.79296875,-0.2889513722118627
5f04038d-8c7a-455a-a2ac-8582102d7227,densenet121,0.048479181021730246,0.0,0.41702473958333336,0.040742327131890715,0.010113171201528878,0.6924641927083335,-0.09580831065937395
51ea5b97-a5a2-4ba0-9090-b85214c43c04,densenet121,0.46140395868779027,1.0,0.58818359375,0.07695171619501111,0.026183527885851904,0.7928222656249999,-0.30972035394165204
91b2dbb3-48bf-46fe-8d23-e74580133cd3,densenet121,0.2317044341629017,0.0,0.4908691406249999,0.044514180659517885,0.055044902271497595,0.7611490885416667,-0.26425178531709687
82b9a505-f0ed-4bdd-a3d8-be9b13d720d7,densenet121,0.2586068617257512,0.0,0.46311848958333335,0.032887962826634996,0.04514807970831287,0.7348958333333331,-0.3695768836770318
0d15858e-bd96-42cf-843e-57ff0c6e42a7,densenet121,0.1857508969758622,1.0,0.49705403645833324,0.03957921924469318,0.015088069125945437,0.7504231770833334,-0.17104227035947325
5ea661b2-5e91-4d3d-9b17-0efb862434b0,densenet121,0.19084950520490473,1.0,0.5712565104166667,0.027238392586028174,0.00893050054014481,0.7727864583333333,-0.35946466879763544
5b9dbcce-4621-4180-bd1d-805b3ce9d7e0,densenet121,0.013527758257199133,0.0,0.39720052083333335,0.10261919369636635,0.0050183506853381625,0.6650146484374999,0.012251801248043192
5c251c5b-f578-4c22-a373-d5973a41076a,densenet121,0.11482618842891174,0.0,0.5118164062499999,0.05873541290778183,0.0010281454825844646,0.7956868489583332,-0.31405382936544846
d471c394-f44a-47a4-9e41-6a651b8916cc,densenet121,0.25593640828306014,1.0,0.48847656249999993,0.102619903534711,0.024281078661729728,0.7832356770833333,-0.10510161019856298
831259b0-87f1-41d2-8968-d8a57914eb3b,densenet121,0.20727789447658018,1.0,0.29104817708333336,0.05792125086204797,0.0158499537709577,0.6833821614583333,-0.08452135527282748
f02e36df-ac4d-43f1-8001-3e0494145b0a,densenet121,0.2089805280609816,0.0,0.6114908854166667,0.03538994538094131,0.02239223735770206,0.7677897135416667,-0.35678832111539316
09bfe52b-201a-435a-b04f-ada40a64b5b5,densenet121,0.03495071053641181,0.0,0.5264973958333333,0.12018372263734059,0.002914092551576041,0.7501302083333333,-0.2074626641930319
dcc879b2-a7f1-4526-95af-e87539dc4925,densenet121,0.12487387099152786,1.0,0.569775390625,0.05502628762323481,0.004633836089401568,0.788818359375,-0.47089020172975327
9c67f8fa-acdf-4c93-b250-cf0c053b47b6,densenet121,0.12667086217743823,0.0,0.45196126302083334,0.09764923641181986,0.02291346646183889,0.7769368489583333,-0.2716268597968817
ab83e64b-4204-405f-a77c-02f4fa01c6e6,densenet121,0.04254581189662913,0.0,0.3176350911458333,0.08978128697891172,0.006607682831220401,0.6946044921874999,0.036385150212040446
a4746533-ed20-4024-9193-cc9c101e0f94,densenet121,0.13513108614228161,0.0,0.53154296875,0.04260866381739917,0.00456182472988648,0.79501953125,-0.4289861790494371
3282f02d-965e-4da5-acf7-b3d8e8154a31,densenet121,0.1092168544971254,0.0,0.3781982421875,0.0902525379890751,0.05008540751583084,0.6703531901041666,-0.09378783314397396
ef503977-63a8-4fcf-9019-78e8e70511f3,densenet121,0.05728219540417537,1.0,0.39195149739583335,0.05419515951143053,0.0022462732285049554,0.7027506510416666,-0.10154658682240834
369b5945-e573-4e49-99e8-dc608604be51,densenet121,0.11909871244632532,1.0,0.3979736328125,0.10127308006209058,0.029683495261352038,0.71240234375,-0.22336714047887687
a5ca0085-546e-4939-beee-25f87a033093,densenet121,0.1256659717395855,0.0,0.42393391927083335,0.10718688586443942,0.012950804928489115,0.6620849609375,-0.002372506859517559
23815776-6d93-4835-867a-1b251b10b1d3,densenet121,0.03481809775849414,0.0,0.38997395833333326,0.1779705663850242,0.0023282887077929913,0.67236328125,-0.17355964656149736
9d78bc61-be12-4f04-a542-ece6d960a05d,densenet121,0.16526344717311683,0.0,0.437890625,0.11588203349525085,0.0560555594925547,0.775,-0.40698293978019534
34a24f18-584c-41df-b0c6-2cc9fc5cc0e3,densenet121,0.03748956967456268,0.0,0.43720703125,0.15377413156590894,0.020046142014857705,0.7031087239583332,0.13065156525734595
31d34fd3-7d8f-4b3d-86bc-6b060f20d8ee,densenet121,0.10004535147383214,0.0,0.4691731770833334,0.10058833194389362,0.027500883704469774,0.6745524088541666,0.04516217033149037
b9cd73cb-2dfc-4c9b-9ea0-61c0d0b10a87,densenet121,0.43856692797991115,1.0,0.5645670572916667,0.05343411221267722,0.01073407202215447,0.78291015625,-0.3030996052368358
db4414d8-4ce8-4e92-b543-e9d42883f58b,densenet121,0.024525505569626495,0.0,0.43580729166666665,0.09403837948325122,0.0005398596364935399,0.7494140625000001,-0.2389190804963201
2230de59-e044-4b6d-95c0-1154c0cbb802,densenet121,0.0328068043742196,0.0,0.22553304036458333,0.16089830957699064,0.009277087344644427,0.69632568359375,-0.14570541184623406
d51472ae-a24e-4340-b468-54c883a12c41,densenet121,0.3440531996071688,0.0,0.3625,0.12877451078598334,0.020666113110046437,0.6751302083333334,-0.06562218278241522
e212adf7-2a29-4069-aa94-8ea5d366d0eb,densenet121,0.04511946656786622,1.0,0.47145182291666665,0.09858150597120623,0.00107748065432356,0.7061197916666667,-0.33038742325585124
8a545321-245d-4e23-a4ca-634a90c5ba89,densenet121,0.11582619297588112,1.0,0.3097900390624999,0.052254190939137295,0.04513204572326558,0.7008951822916667,0.01381422599912758
3c679832-d552-4db1-b170-0a82e5753da5,densenet121,0.1400005140462796,0.0,0.5269694010416667,0.07399925900783892,0.006249408199975145,0.7427408854166666,-0.28483256257977857
0c1d54d9-0197-40d9-9b07-d99b1e8aa8db,densenet121,0.0,0.0,0.43919270833333335,0.19341321692576763,0.005230809467758296,0.6751790364583334,0.013863183461951211
fe230f92-780f-4918-a553-19c210bad853,densenet121,0.1671844947476819,0.0,0.5318196614583333,0.04701411527020191,0.0009891196834800706,0.7986979166666666,-0.37437157976187996
3580d303-401f-4f0b-ac88-0729834349a8,densenet121,0.18913998072180865,1.0,0.55224609375,0.0738115952316586,0.09413580246910488,0.7342610677083333,0.12077027401275404
54992aed-342d-4ef3-b938-ed89aea56d7e,densenet121,0.2499112170868424,1.0,0.54501953125,0.05561733632989832,0.02206697715678528,0.8094238281250001,-0.11161634032210822
0e03c2d7-9cea-4dc7-8e91-794a8b3ff58d,densenet121,0.09475789172972583,0.0,0.5619954427083333,0.0803794723809756,0.01378636561005885,0.7148925781250001,0.02965251708624048
bdf0efcb-841f-442b-b1eb-3d4f9b2d959e,densenet121,0.15534110709015034,1.0,0.5855305989583334,0.05696106479588518,0.011755562032437815,0.7287434895833332,-0.05143467010259231
383d8991-e27b-4f43-bab1-e1f492ace0f5,densenet121,0.07230598578527081,0.0,0.3403076171875,0.09948889666674764,0.018108772561001314,0.7219889322916667,-0.2076060489050175
3a03d95c-fea8-471e-b7b8-e8efef2fd4a9,densenet121,0.1408756902473408,1.0,0.4415201822916667,0.02792741483023343,0.000766400980992081,0.7808430989583335,-0.21593416034623128
6804008c-94eb-4870-ba6e-b06514073e71,densenet121,0.06995591457457039,0.0,0.5070963541666667,0.055685550408935885,0.0012572533849117434,0.7850585937500001,-0.3845863714184033
ad35c3e6-87b5-4114-b057-c223431c49f0,densenet121,0.1054783531299057,0.0,0.5157714843749999,0.11789475762113773,0.030600544646674357,0.7526204427083333,0.13122222047406104
5cb11c59-6ba7-4f94-b9f8-12927ffb8981,densenet121,0.025609651993277294,0.0,0.545263671875,0.08964752018774123,0.005902284402660506,0.7285481770833331,-0.12362401615221609
473cc35e-bf1d-4253-891e-5fab620cb47b,densenet121,0.23769834909434268,0.0,0.504052734375,0.03574124382814818,0.032445786439729646,0.788671875,-0.2746158253216091
29aec016-fae1-429c-b88c-58e10cd90d7b,densenet121,0.053911147451592305,0.0,0.3373453776041666,0.08242732099668126,0.006800870511421762,0.725146484375,-0.08050253487642856
0cc66f3f-6bfb-4f99-bbc6-ed28bf3f740c,densenet121,0.3262929112793545,1.0,0.3468831380208333,0.026340360725010833,0.04000981836030108,0.7470377604166666,0.02563537082949834
9e250ad1-581b-402a-a7df-dece604e7764,densenet121,0.07065722663232243,0.0,0.6217936197916666,0.052579422196554336,0.010252286661965771,0.7718587239583332,-0.1322485962452463
5ea7521b-b287-4ddd-ac55-14e05c75d62e,densenet121,0.06903553299490262,0.0,0.5127115885416667,0.05718020973773232,0.01725668080069297,0.7097330729166668,-0.15826940801393538
3b935aac-701f-406e-a4e8-eab033f2cc38,densenet121,0.019787700473053022,0.0,0.3848063151041667,0.13597859282099384,0.0031334865260013926,0.7192138671874999,-0.10029228513578206
5aa4469e-a36f-4ca9-b6e1-f0bc9dff2653,densenet121,0.056291288031493254,1.0,0.38702799479166666,0.060077061893500344,0.015330727448086029,0.7190104166666667,-0.05816659491809815
3f2b878e-9e3b-410b-a739-b43d81b98692,densenet121,0.10831245329460269,0.0,0.3339192708333333,0.08210363706538897,0.0225589225589099,0.7082682291666668,0.0025254704979964454
97b0ce05-4da2-4ec6-a48b-786b8562dd82,densenet121,0.08274520448785679,1.0,0.6188964843750001,0.10052843037632742,0.035493190259987324,0.7595703125000001,-0.30662047822073135
88dfac4d-30d4-42fe-9122-82246ecee401,densenet121,0.10057618219627677,0.0,0.533740234375,0.08503482980967543,0.009549695144340299,0.8213704427083333,-0.44442598835740627
a16503fc-2eb7-4a00-b101-2b5d976dc8a9,densenet121,0.39594748268362245,1.0,0.667919921875,0.018367771946388518,0.011568654455303876,0.832421875,-0.41631567486935567
57bffc6f-1656-45a2-9e49-e28d1dcbeee1,densenet121,0.1530057854394429,1.0,0.4824869791666666,0.07682460015681146,0.016508254127053208,0.7455403645833333,-0.2949366476823041
ddb4f535-9e42-420a-9851-3fb6a06a0143,densenet121,0.18050208406243262,0.0,0.6079752604166667,0.025214768731497677,0.0025657472738907783,0.7781901041666667,-0.2874482652769634
c5a8e91a-2d40-4355-91af-73abf5f0fdf1,densenet121,0.3649538153153385,1.0,0.5016438802083332,0.040525430468846727,0.015000892910283349,0.7711100260416667,-0.13305750978764277
78cc9897-ddd1-4e87-8ce4-c05192891e76,densenet121,0.06637904022751419,0.0,0.495361328125,0.14575663478134435,0.011062516079224257,0.7208170572916666,-0.23577011535645523
f12d7b12-0398-4533-8f55-8772cc434945,densenet121,0.20070919419611363,0.0,0.5253255208333334,0.04607712991306553,0.0077414205905764226,0.773193359375,-0.3251449816548703
a4cba60f-6006-4a32-8ce7-488fa06bec4c,densenet121,0.22302351323240766,1.0,0.552685546875,0.01742463617890417,0.006593091586637098,0.7743326822916667,-0.20938320875191463
72de14b5-3dd0-4971-8fa2-137e4f91bb90,densenet121,0.0488438555468812,0.0,0.5272786458333333,0.08243985922053473,0.024135530285430386,0.7464029947916664,-0.17793883213343006
2c9c7310-1292-4b46-ba75-f1eacd3d5074,densenet121,0.05127069025538777,0.0,0.39913736979166664,0.06715068420510613,0.014786282306144649,0.6393717447916665,-0.3269734402954529
a6b8e55c-5e2a-4ee3-8731-479985e068f0,densenet121,0.06909584519973674,0.0,0.5019368489583332,0.13452618512907916,0.040198735320641145,0.766259765625,-0.12971415992910806
22ff9ca2-6b24-422a-b8da-6f986a870077,densenet121,0.011087342168420358,0.0,0.508935546875,0.1545829884071668,0.0037396562698888127,0.7791178385416667,-0.3199089404013574
a8e2a670-e58f-48c1-bf03-051d1678cbc9,densenet121,0.39407946164551744,0.0,0.5515462239583333,0.014215439059346172,0.001525235718246308,0.8284667968749999,-0.43386897920577533
9de4153d-5383-4dc7-977c-e064fb2734c7,densenet121,0.06031220435191907,0.0,0.4274414062500001,0.11206969645636333,0.06722498868262379,0.7592447916666667,0.04218384284802212
3c6cc4e8-ab85-4053-9844-4f9eded69eec,densenet121,0.2415633892245981,1.0,0.47875976562500006,0.11347772743145067,0.004297875857505333,0.7802246093749999,-0.32145851560784444
159afd7a-feda-4c99-aa7b-f6eaef84afb9,densenet121,0.0742514970059695,0.0,0.6146647135416666,0.05554061404634481,0.027176927343299944,0.7984049479166666,-0.10511291899780036
3707b351-5760-4962-93a0-9f58252d22e7,densenet121,0.0,0.0,0.2885986328125,0.13164916371801486,0.0048182819383226745,0.7482666015625,0.12494494839956989
